1221,Inc5000 Company List,1221,23155,1221,31,Integrated Prescription Management,Fresno,Fresno CA,357.59,68702224,Health,2,CA
1227,Inc5000 Company List,1227,26264,1227,35,ZehnerGroup,Los Angeles,Los Angeles,356.17,2494222,Advertising & Marketing,1,CA
1228,Inc5000 Company List,1228,21715,1228,113,VCC Optoelectronics,Poway,San Diego,355.7,13354676,Manufacturing,3,CA
1230,Inc5000 Company List,1230,23381,1230,122,Jobvite,San Mateo,San Francisco,354.86,14522426,Human Resources,2,CA
1233,Inc5000 Company List,1233,19304,1233,97,Integrated Practice Solutions,San Diego,San Diego,353.91,22550000,Health,4,CA
1234,Inc5000 Company List,1234,19253,1234,73,Black Mountain Systems,San Diego,San Diego,352.73,16187778,Software,4,CA
1235,Inc5000 Company List,1235,25364,1235,10,RockFlowerPaper,San Anselmo,San Francisco,352.61,3655913,Consumer Products & Services,1,CA
1239,Inc5000 Company List,1239,25499,1239,10,Maxpcb,Arcadia,Los Angeles,351.92,2707000,Manufacturing,1,CA
1242,Inc5000 Company List,1242,26330,1242,31,Ducerus,Carlsbad,San Diego,350.55,3438843,Education,1,CA
1245,Inc5000 Company List,1245,19237,1245,110,Prodege,El Segundo,Los Angeles,349.8,52886897,Advertising & Marketing,4,CA
1253,Inc5000 Company List,1253,23198,1253,45,BH Cosmetics,Burbank,Los Angeles,346.59,13656850,Retail,2,CA
1262,Inc5000 Company List,1262,25492,1262,160,Sovereign Health of California,San Clemente,Los Angeles,343.32,14322755,Health,1,CA
1263,Inc5000 Company List,1263,25787,1263,31,Maverick Brands,Mountain View,San Jose,342.71,22417047,Food & Beverage,1,CA
1267,Inc5000 Company List,1267,23484,1267,49,PAL General Engineering,San Diego,San Diego,342.35,16698640,Construction,2,CA
1268,Inc5000 Company List,1268,25696,1268,75,MobiSystems,San Diego,San Diego,342.26,6702869,Software,1,CA
1278,Inc5000 Company List,1278,23588,1278,59,Knight Insurance Group,Los Angeles,Los Angeles,337.96,238414135,Insurance,2,CA
1289,Inc5000 Company List,1289,26199,1289,87,RetailNext,San Jose,San Jose,335.9,7977000,Software,1,CA
1297,Inc5000 Company List,1297,24841,1297,12,Mtell,San Diego,San Diego,332.8,2990270,Software,1,CA
1299,Inc5000 Company List,1299,26562,1299,35,Pacific Western Painting,Vista,San Diego,332.38,2996222,Construction,1,CA
1307,Inc5000 Company List,1307,23007,1307,54,Alternative Technology Solutions,Aliso Viejo,Los Angeles,330.13,9988274,Software,2,CA
1311,Inc5000 Company List,1311,26084,1311,16,Pedego Electric Bikes,Irvine,Los Angeles,329.2,5467255,Consumer Products & Services,1,CA
